,轮次,时间,主队红牌,主队名称,主队名次,比分,半场比分,全场让球,半场让球,全场大小,半场大小,客队红牌,客队名称,客队名次,主队得分,客队得分,主队半场得分,客队半场得分,主队结果,比赛日期
652,28,2013-03-16 23:00,0,皇家社会,5,4-1,3-0,平/半,平/半,2.5,1,0,瓦拉多利德,11,4,1,3,0,2,20130316
653,28,2013-03-17 01:00,0,赫塔菲,9,1-0,1-0,平手,平手,2.5,1,0,毕尔巴鄂竞技,14,1,0,1,0,2,20130317
654,28,2013-03-17 03:00,0,皇家马德里,2,5-2,1-2,一球,一球,3.5/4,1.5/2,0,马洛卡,18,5,2,1,2,2,20130317
655,28,2013-03-17 05:00,0,巴伦西亚,7,3-0,1-0,平/半,平/半,2.5/3,1,1,皇家贝蒂斯,6,3,0,1,0,2,20130317
656,28,2013-03-17 19:00,0,马拉加,4,0-2,0-0,平/半,平/半,2.5,1,0,西班牙人,13,0,2,0,0,1,20130317
657,28,2013-03-17 23:59,0,塞维利亚,12,4-0,1-0,半球,半球,2.5/3,1,1,萨拉戈萨,17,4,0,1,0,2,20130317
658,28,2013-03-18 02:00,0,奥萨苏纳,15,0-2,0-1,平/半,平/半,2.5,1,0,马德里竞技,3,0,2,0,1,1,20130318
659,28,2013-03-18 04:00,0,巴塞罗那,1,3-1,2-0,一球,一球,3.5/4,1.5/2,0,巴列卡诺,8,3,1,2,0,2,20130318
660,28,2013-03-18 04:00,0,格拉那达,16,1-1,1-0,平手,平手,2.5,1,0,莱万特,10,1,1,1,0,0,20130318
661,29,2013-03-30 23:00,0,巴列卡诺,9,1-3,1-1,平/半,平/半,2/2.5,1,0,马拉加,6,1,3,1,1,1,20130330
662,29,2013-03-31 01:00,0,塞尔塔,19,2-2,1-1,半/一,半/一,3/3.5,1/1.5,0,巴塞罗那,1,2,2,1,1,0,20130331
663,29,2013-03-31 03:00,0,萨拉戈萨,17,1-1,1-1,半球,半球,3,1/1.5,0,皇家马德里,2,1,1,1,1,0,20130331
664,29,2013-03-31 05:00,0,莱万特,11,1-0,1-0,平手,平手,2/2.5,0.5/1,0,塞维利亚,10,1,0,1,0,2,20130331
665,29,2013-03-31 18:00,0,瓦拉多利德,12,1-3,1-0,平/半,平/半,2/2.5,0.5/1,0,奥萨苏纳,15,1,3,1,0,1,20130331
666,29,2013-03-31 23:00,0,马洛卡,19,2-3,1-1,平/半,平/半,2.5,1,0,拉科鲁尼亚,20,2,3,1,1,1,20130331
667,29,2013-04-01 01:00,0,西班牙人,13,2-2,2-1,平手,平手,2.5,1,0,皇家社会,4,2,2,2,1,0,20130401
668,29,2013-04-01 03:00,0,马德里竞技,3,1-1,1-1,平/半,平/半,2.5,1,0,巴伦西亚,6,1,1,1,1,0,20130401
669,29,2013-04-02 02:00,1,毕尔巴鄂竞技,14,1-0,0-0,平/半,平/半,2.5,1,0,格拉那达,16,1,0,0,0,2,20130402
670,29,2013-04-02 04:00,0,皇家贝蒂斯,7,0-0,0-0,平/半,平/半,2/2.5,1,0,赫塔菲,8,0,0,0,0,0,20130402
671,30,2013-04-06 03:00,1,格拉那达,16,1-5,0-3,平手,平手,2.5,1,0,皇家贝蒂斯,7,1,5,0,3,1,20130406
672,30,2013-04-06 22:00,0,皇家社会,4,4-2,3-1,平/半,平/半,2.5,1,0,马拉加,5,4,2,3,1,2,20130406
673,30,2013-04-06 23:59,0,皇家马德里,2,5-1,2-1,一球,一球,3.5/4,1.5,0,莱万特,10,5,1,2,1,2,20130406
674,30,2013-04-07 02:00,0,拉科鲁尼亚,20,3-2,2-2,平/半,平/半,2.5,1,1,萨拉戈萨,17,3,2,2,2,2,20130407
675,30,2013-04-07 04:00,0,巴塞罗那,1,5-0,4-0,一/球半,一/球半,3.5/4,1.5/2,0,马洛卡,19,5,0,4,0,2,20130407
676,30,2013-04-07 18:00,0,塞尔塔,19,0-2,0-1,平/半,平/半,2.5,1,0,巴列卡诺,9,0,2,0,1,1,20130407
677,30,2013-04-07 23:00,0,奥萨苏纳,15,0-2,0-0,平/半,平/半,2/2.5,0.5/1,0,西班牙人,12,0,2,0,0,1,20130407
678,30,2013-04-08 01:00,0,赫塔菲,8,0-0,0-0,平/半,平/半,2.5,1,2,马德里竞技,3,0,0,0,0,0,20130408
679,30,2013-04-08 03:00,0,巴伦西亚,7,2-1,1-0,半球,半球,2.5/3,1,1,瓦拉多利德,13,2,1,1,0,2,20130408
680,30,2013-04-09 04:00,1,塞维利亚,11,2-1,1-0,平/半,平/半,2.5/3,1/1.5,1,毕尔巴鄂竞技,14,2,1,1,0,2,20130409
681,31,2013-04-13 04:00,0,皇家贝蒂斯,7,3-3,1-3,平手,平手,2.5,1,1,塞维利亚,10,3,3,1,3,0,20130413
682,31,2013-04-13 22:00,0,瓦拉多利德,13,2-1,0-1,平手,平手,2.5,1,1,赫塔菲,8,2,1,0,1,2,20130413
683,31,2013-04-13 23:59,0,莱万特,11,0-4,0-3,平/半,平/半,2.5,1,0,拉科鲁尼亚,18,0,4,0,3,1,20130413
684,31,2013-04-14 02:00,1,西班牙人,12,3-3,1-0,平手,平手,2.5,1,0,巴伦西亚,5,3,3,1,0,0,20130414
685,31,2013-04-14 04:00,0,马拉加,7,1-0,0-0,平/半,平/半,2.5,1,0,奥萨苏纳,15,1,0,0,0,2,20130414
686,31,2013-04-14 18:00,0,巴列卡诺,9,0-2,0-2,平手,平手,2.5,1,0,皇家社会,4,0,2,0,2,1,20130414
687,31,2013-04-14 23:00,0,马德里竞技,3,5-0,2-0,半球,半球,2.5/3,1,0,格拉那达,17,5,0,2,0,2,20130414
688,31,2013-04-15 01:00,0,萨拉戈萨,18,0-3,0-2,半球,半球,3/3.5,1/1.5,0,巴塞罗那,1,0,3,0,2,1,20130415
689,31,2013-04-15 03:00,0,毕尔巴鄂竞技,14,0-3,0-1,半球,半球,3,1/1.5,0,皇家马德里,2,0,3,0,1,1,20130415
690,31,2013-04-16 03:00,0,马洛卡,20,1-0,0-0,平/半,平/半,2.5,1,0,塞尔塔,19,1,0,0,0,2,20130416
691,32,2013-04-20 03:00,0,马洛卡,19,1-1,1-1,平手,平手,2.5,1,0,巴列卡诺,9,1,1,1,1,0,20130420
692,32,2013-04-20 22:00,0,格拉那达,17,1-1,0-0,平/半,平/半,2/2.5,1,0,瓦拉多利德,13,1,1,0,0,0,20130420
693,32,2013-04-20 23:59,0,皇家马德里,2,3-1,1-0,一球,一球,3.5,1.5,0,皇家贝蒂斯,7,3,1,1,0,2,20130420
694,32,2013-04-21 02:00,0,巴塞罗那,1,1-0,0-0,一球,一球,3.5/4,1.5,0,莱万特,12,1,0,0,0,2,20130421
695,32,2013-04-21 04:00,0,巴伦西亚,6,5-1,4-1,平/半,平/半,2.5,1,0,马拉加,5,5,1,4,1,2,20130421
696,32,2013-04-21 18:00,2,赫塔菲,9,0-2,0-1,平/半,平/半,2/2.5,1,0,西班牙人,11,0,2,0,1,1,20130421
697,32,2013-04-21 23:00,0,拉科鲁尼亚,16,1-1,1-1,平手,平手,2.5,1,1,毕尔巴鄂竞技,14,1,1,1,1,0,20130421
698,32,2013-04-22 01:00,0,奥萨苏纳,15,0-0,0-0,平手,平手,2.5,1,0,皇家社会,4,0,0,0,0,0,20130422
699,32,2013-04-22 03:00,0,塞维利亚,10,0-1,0-0,平手,平手,2.5,1,0,马德里竞技,3,0,1,0,0,1,20130422
700,32,2013-04-23 04:00,0,塞尔塔,20,2-1,1-1,平/半,平/半,2.5,1,0,萨拉戈萨,19,2,1,1,1,2,20130423
701,33,2013-04-27 03:00,0,巴列卡诺,8,2-2,1-2,平/半,平/半,2.5,1,0,奥萨苏纳,15,2,2,1,2,0,20130427
702,33,2013-04-27 22:00,0,莱万特,12,0-1,0-1,平/半,平/半,2.5,1,0,塞尔塔,19,0,1,0,1,1,20130427
703,33,2013-04-27 23:59,0,毕尔巴鄂竞技,14,2-2,1-0,半球,半球,3/3.5,1/1.5,0,巴塞罗那,1,2,2,1,0,0,20130427
704,33,2013-04-28 02:00,0,马德里竞技,3,1-2,1-1,平/半,平/半,3,1/1.5,0,皇家马德里,2,1,2,1,1,1,20130428
705,33,2013-04-28 04:00,0,萨拉戈萨,20,3-2,1-1,平/半,平/半,2.5,1,0,马洛卡,18,3,2,1,1,2,20130428
706,33,2013-04-28 18:00,0,西班牙人,10,0-1,0-1,平/半,平/半,2.5,1,0,格拉那达,17,0,1,0,1,1,20130428
707,33,2013-04-28 23:00,0,马拉加,6,2-1,1-0,平/半,平/半,2.5,1,0,赫塔菲,9,2,1,1,0,2,20130428
708,33,2013-04-29 01:00,0,瓦拉多利德,13,1-1,1-0,平手,平手,2.5,1,0,塞维利亚,11,1,1,1,0,0,20130429
709,33,2013-04-29 03:00,0,皇家社会,4,4-2,1-1,平手,平手,2.5,1,0,巴伦西亚,5,4,2,1,1,2,20130429
710,33,2013-04-30 04:00,0,皇家贝蒂斯,7,1-1,0-1,平/半,平/半,2.5/3,1/1.5,0,拉科鲁尼亚,17,1,1,0,1,0,20130430
711,34,2013-05-04 03:00,0,塞尔塔,18,1-1,0-1,平手,平手,2.5,1,0,毕尔巴鄂竞技,14,1,1,0,1,0,20130504
712,34,2013-05-04 22:00,0,巴伦西亚,6,4-0,2-0,半球,半球,2.5/3,1,2,奥萨苏纳,15,4,0,2,0,2,20130504
713,34,2013-05-04 23:59,0,格拉那达,16,1-0,1-0,平手,平手,2.5,1,0,马拉加,5,1,0,1,0,2,20130504
714,34,2013-05-05 02:00,0,皇家马德里,2,4-3,2-2,一球,一球,3.5,1.5,0,瓦拉多利德,12,4,3,2,2,2,20130505
715,34,2013-05-05 04:00,0,拉科鲁尼亚,18,0-0,0-0,平/半,平/半,2.5,1,0,马德里竞技,3,0,0,0,0,0,20130505
716,34,2013-05-05 18:00,0,马洛卡,20,1-1,1-1,平/半,平/半,2.5,1,0,莱万特,13,1,1,1,1,0,20130505
717,34,2013-05-05 23:00,0,萨拉戈萨,19,3-0,1-0,平手,平手,2.5,1,0,巴列卡诺,8,3,0,1,0,2,20130505
718,34,2013-05-06 01:00,0,塞维利亚,10,3-0,3-0,平/半,平/半,2.5,1,0,西班牙人,11,3,0,3,0,2,20130506
719,34,2013-05-06 03:00,0,巴塞罗那,1,4-2,1-2,半/一,半/一,3.5,1.5,0,皇家贝蒂斯,7,4,2,1,2,2,20130506
720,34,2013-05-07 04:00,0,赫塔菲,10,2-1,2-1,平手,平手,2.5,1,0,皇家社会,4,2,1,2,1,2,20130507
721,35,2013-05-11 03:00,2,莱万特,12,0-0,0-0,平手,平手,2.5,1,0,萨拉戈萨,17,0,0,0,0,0,20130511
722,35,2013-05-11 22:00,0,毕尔巴鄂竞技,14,2-1,1-0,平/半,平/半,2.5/3,1,2,马洛卡,20,2,1,1,0,2,20130511
723,35,2013-05-11 23:59,0,瓦拉多利德,13,1-0,0-0,平手,平手,2.5,1,0,拉科鲁尼亚,18,1,0,0,0,2,20130511
724,35,2013-05-12 02:00,0,奥萨苏纳,17,1-0,0-0,平/半,平/半,2/2.5,1,0,赫塔菲,8,1,0,0,0,2,20130512
725,35,2013-05-12 04:00,1,西班牙人,11,1-1,1-0,半球,半球,3,1/1.5,0,皇家马德里,2,1,1,1,0,0,20130512
726,35,2013-05-12 18:00,0,巴列卡诺,10,0-4,0-2,平/半,平/半,2.5,1,0,巴伦西亚,5,0,4,0,2,1,20130512
727,35,2013-05-12 23:00,0,皇家贝蒂斯,7,1-0,0-0,平/半,平/半,2.5/3,1,0,塞尔塔,19,1,0,0,0,2,20130512
728,35,2013-05-13 01:00,0,马德里竞技,3,1-2,0-0,平/半,平/半,3,1/1.5,0,巴塞罗那,1,1,2,0,0,1,20130513
729,35,2013-05-13 03:00,0,马拉加,6,0-0,0-0,平手,平手,2.5/3,1,0,塞维利亚,9,0,0,0,0,0,20130513
730,35,2013-05-14 04:00,0,皇家社会,5,2-2,2-1,半球,半球,2.5/3,1/1.5,0,格拉那达,16,2,2,2,1,0,20130514
731,36,2013-05-09 01:30,0,塞尔塔,19,1-3,0-0,平/半,平/半,2.5,1,0,马德里竞技,3,1,3,0,0,1,20130509
732,36,2013-05-09 03:30,0,皇家马德里,2,6-2,4-2,一球,一球,3.5,1.5,2,马拉加,6,6,2,4,2,2,20130509
733,36,2013-05-18 23:59,0,赫塔菲,9,0-1,0-1,平/半,平/半,2.5/3,1/1.5,0,巴伦西亚,5,0,1,0,1,1,20130518
734,36,2013-05-19 02:00,0,格拉那达,16,3-0,1-0,平/半,平/半,2.5,1,1,奥萨苏纳,15,3,0,1,0,2,20130519
735,36,2013-05-19 04:00,0,塞维利亚,8,1-2,1-2,平/半,平/半,2.5/3,1/1.5,0,皇家社会,4,1,2,1,2,1,20130519
736,36,2013-05-19 18:00,0,莱万特,13,2-3,0-1,平手,平手,2.5,1,0,巴列卡诺,10,2,3,0,1,1,20130519
737,36,2013-05-19 23:00,0,拉科鲁尼亚,18,2-0,0-0,平/半,平/半,2.5,1,0,西班牙人,11,2,0,0,0,2,20130519
738,36,2013-05-20 01:00,0,萨拉戈萨,17,1-2,1-0,平/半,平/半,2.5,1,0,毕尔巴鄂竞技,14,1,2,1,0,1,20130520
739,36,2013-05-20 03:00,0,巴塞罗那,1,2-1,2-0,半/一,半/一,3.5,1.5,0,瓦拉多利德,12,2,1,2,0,2,20130520
740,36,2013-05-21 04:00,0,马洛卡,20,1-0,1-0,平手,平手,2.5,1,0,皇家贝蒂斯,7,1,0,1,0,2,20130521
741,37,2013-05-27 02:00,1,毕尔巴鄂竞技,12,0-1,0-0,半球,半球,2.5/3,1/1.5,0,莱万特,14,0,1,0,0,1,20130527
742,37,2013-05-27 02:00,0,奥萨苏纳,16,2-1,0-0,平手,平手,2.5,1,0,塞维利亚,9,2,1,0,0,2,20130527
743,37,2013-05-27 02:00,0,皇家社会,4,3-3,0-1,平手,平手,3,1/1.5,0,皇家马德里,2,3,3,0,1,0,20130527
744,37,2013-05-27 02:00,0,赫塔菲,10,1-2,0-0,平手,平手,2.5,1,0,巴列卡诺,8,1,2,0,0,1,20130527
745,37,2013-05-27 02:00,1,西班牙人,11,0-2,0-1,半球,半球,3,1/1.5,0,巴塞罗那,1,0,2,0,1,1,20130527
746,37,2013-05-27 02:00,0,马德里竞技,3,0-0,0-0,半球,半球,2.5/3,1/1.5,0,马洛卡,19,0,0,0,0,0,20130527
747,37,2013-05-27 02:00,0,马拉加,6,3-1,1-0,平手,平手,2.5,1,0,拉科鲁尼亚,17,3,1,1,0,2,20130527
748,37,2013-05-27 02:00,0,皇家贝蒂斯,7,4-0,2-0,平/半,平/半,2.5,1/1.5,0,萨拉戈萨,18,4,0,2,0,2,20130527
749,37,2013-05-27 02:00,0,巴伦西亚,5,1-0,0-0,半/一,半/一,3,1/1.5,0,格拉那达,15,1,0,0,0,2,20130527
750,37,2013-05-27 02:00,0,瓦拉多利德,13,0-2,0-1,平手,平手,2.5,1,0,塞尔塔,20,0,2,0,1,1,20130527
751,38,2013-06-01 23:00,0,皇家马德里,2,4-2,2-0,半/一,半/一,3.5,1.5,0,奥萨苏纳,15,4,2,2,0,2,20130601
752,38,2013-06-02 01:00,0,巴塞罗那,1,4-1,3-0,半/一,半/一,3.5,1.5,0,马拉加,6,4,1,3,0,2,20130602
753,38,2013-06-02 03:00,0,萨拉戈萨,19,1-3,0-0,平/半,平/半,2.5/3,1/1.5,0,马德里竞技,3,1,3,0,0,1,20130602
754,38,2013-06-02 03:00,0,塞维利亚,9,4-3,2-1,平手,平手,2.5/3,1/1.5,1,巴伦西亚,4,4,3,2,1,2,20130602
755,38,2013-06-02 03:00,0,巴列卡诺,8,2-2,1-1,平/半,平/半,2.5/3,1/1.5,1,毕尔巴鄂竞技,13,2,2,1,1,0,20130602
756,38,2013-06-02 03:00,0,莱万特,11,1-1,0-0,平手,平手,2.5/3,1/1.5,0,皇家贝蒂斯,7,1,1,0,0,0,20130602
757,38,2013-06-02 03:00,0,马洛卡,20,4-2,2-1,半球,半球,2.5/3,1/1.5,0,瓦拉多利德,14,4,2,2,1,2,20130602
758,38,2013-06-02 03:00,0,拉科鲁尼亚,17,0-1,0-1,平手,平手,3,1/1.5,1,皇家社会,5,0,1,0,1,1,20130602
759,38,2013-06-02 03:00,0,格拉那达,16,2-0,1-0,平手,平手,2.5/3,1,0,赫塔菲,10,2,0,1,0,2,20130602
760,38,2013-06-02 03:00,0,塞尔塔,18,1-0,1-0,半球,半球,2.5/3,1/1.5,1,西班牙人,12,1,0,1,0,2,20130602
762,1,2010-08-28 23:59,1,赫库斯,20,0-1,0-0,平手,平手,2/2.5,0.5/1,0,毕尔巴鄂竞技,5,0,1,0,0,1,20100828
763,1,2010-08-29 02:00,0,马拉加,11,1-3,1-1,平手,平手,2.5,1,0,巴伦西亚,4,1,3,1,1,1,20100829
764,1,2010-08-29 04:00,0,莱万特,12,1-4,1-2,平/半,平/半,2.5,1,0,塞维利亚,3,1,4,1,2,1,20100829
765,1,2010-08-29 23:00,0,西班牙人,7,3-1,1-0,平/半,平/半,2/2.5,0.5/1,0,赫塔菲,6,3,1,1,0,2,20100829
766,1,2010-08-29 23:00,0,皇家社会,10,1-0,0-0,平手,平手,2/2.5,1,0,比利亚雷亚尔,11,1,0,0,0,2,20100829
767,1,2010-08-29 23:00,0,拉科鲁尼亚,4,0-0,0-0,平/半,平/半,2/2.5,0.5/1,0,萨拉戈萨,13,0,0,0,0,0,20100829
768,1,2010-08-29 23:00,0,奥萨苏纳,5,0-0,0-0,平/半,平/半,2/2.5,0.5/1,1,阿尔梅里亚,15,0,0,0,0,0,20100829
769,1,2010-08-30 01:00,0,桑坦德竞技,9,0-3,0-2,半/一,半/一,3,1/1.5,0,巴塞罗那,17,0,3,0,2,1,20100830
770,1,2010-08-30 03:00,0,马洛卡,8,0-0,0-0,半球,半球,3,1/1.5,0,皇家马德里,16,0,0,0,0,0,20100830
771,1,2010-08-31 04:00,0,马德里竞技,14,4-0,2-0,平/半,平/半,2.5/3,1,0,希洪竞技,13,4,0,2,0,2,20100831
772,2,2010-09-11 23:59,0,巴塞罗那,3,0-2,0-1,一/球半,一/球半,3.5/4,1.5,0,赫库斯,14,0,2,0,1,1,20100911
773,2,2010-09-11 23:59,0,巴伦西亚,4,1-0,1-0,半球,半球,2.5,1,0,桑坦德竞技,19,1,0,1,0,2,20100911
774,2,2010-09-12 02:00,0,皇家马德里,8,1-0,0-0,半/一,半/一,3/3.5,1/1.5,0,奥萨苏纳,12,1,0,0,0,2,20100912
775,2,2010-09-12 04:00,0,毕尔巴鄂竞技,6,1-2,0-1,平手,平手,2.5,1,0,马德里竞技,1,1,2,0,1,1,20100912
776,2,2010-09-12 23:00,0,赫塔菲,16,4-1,2-1,平/半,平/半,2.5,1,0,莱万特,18,4,1,2,1,2,20100912
777,2,2010-09-12 23:00,0,希洪竞技,20,2-0,0-0,平手,平手,2/2.5,1,1,马洛卡,11,2,0,0,0,2,20100912
778,2,2010-09-12 23:00,0,萨拉戈萨,13,3-5,1-5,平/半,平/半,2.5,1,0,马拉加,17,3,5,1,5,1,20100912
779,2,2010-09-13 01:00,0,比利亚雷亚尔,15,4-0,2-0,平/半,平/半,2.5,1,1,西班牙人,5,4,0,2,0,2,20100913
780,2,2010-09-13 03:00,0,塞维利亚,4,0-0,0-0,半球,半球,2.5,1,0,拉科鲁尼亚,10,0,0,0,0,0,20100913
781,2,2010-09-14 03:00,0,阿尔梅里亚,15,2-2,1-2,平/半,平/半,2/2.5,0.5/1,0,皇家社会,9,2,2,1,2,0,20100914
782,3,2010-09-18 23:59,0,马洛卡,18,2-0,1-0,平/半,平/半,2.5,1,0,奥萨苏纳,16,2,0,1,0,2,20100918
783,3,2010-09-18 23:59,0,西班牙人,12,1-0,0-0,平/半,平/半,2/2.5,0.5/1,0,阿尔梅里亚,14,1,0,0,0,2,20100918
784,3,2010-09-19 02:00,0,希洪竞技,13,2-2,2-1,平手,平手,2.5,1,0,毕尔巴鄂竞技,11,2,2,2,1,0,20100919
785,3,2010-09-19 04:00,0,皇家社会,4,1-2,0-0,半球,半球,2.5/3,1/1.5,0,皇家马德里,5,1,2,0,0,1,20100919
786,3,2010-09-19 23:00,0,莱万特,20,1-2,0-2,平手,平手,2.5,1,0,比利亚雷亚尔,10,1,2,0,2,1,20100919
787,3,2010-09-19 23:00,0,桑坦德竞技,19,2-0,0-0,平手,平手,2.5,1,0,萨拉戈萨,17,2,0,0,0,2,20100919
788,3,2010-09-19 23:05,0,赫库斯,13,1-2,1-2,平/半,平/半,2.5,1,1,巴伦西亚,3,1,2,1,2,1,20100919
789,3,2010-09-20 01:00,1,马德里竞技,2,1-2,1-2,平/半,平/半,3,1/1.5,0,巴塞罗那,12,1,2,1,2,1,20100920
790,3,2010-09-20 03:00,0,马拉加,14,1-2,1-2,平/半,平/半,2.5,1,0,塞维利亚,5,1,2,1,2,1,20100920
791,3,2010-09-21 03:00,0,拉科鲁尼亚,15,2-2,0-1,平手,平手,2.5,1,1,赫塔菲,11,2,2,0,1,0,20100921
792,4,2010-09-22 02:00,0,毕尔巴鄂竞技,9,3-0,1-0,平/半,平/半,2.5,1,0,马洛卡,11,3,0,1,0,2,20100922
793,4,2010-09-22 02:00,0,奥萨苏纳,18,3-1,2-1,平/半,平/半,2/2.5,0.5/1,0,皇家社会,10,3,1,2,1,2,20100922
794,4,2010-09-22 04:00,1,皇家马德里,3,3-0,1-0,半/一,半/一,3,1/1.5,2,西班牙人,7,3,0,1,0,2,20100922
795,4,2010-09-23 02:00,0,阿尔梅里亚,18,0-1,0-1,平/半,平/半,2.5,1,0,莱万特,20,0,1,0,1,1,20100923
796,4,2010-09-23 02:00,0,巴塞罗那,7,1-0,0-0,一球,一球,3.5,1.5,0,希洪竞技,12,1,0,0,0,2,20100923
797,4,2010-09-23 02:00,0,萨拉戈萨,19,0-0,0-0,平/半,平/半,2.5,1,0,赫库斯,14,0,0,0,0,0,20100923
798,4,2010-09-23 04:00,0,巴伦西亚,2,1-1,0-1,平/半,平/半,2.5/3,1,0,马德里竞技,5,1,1,0,1,0,20100923
799,4,2010-09-24 02:00,1,赫塔菲,9,0-2,0-0,平/半,平/半,2.5,1,1,马拉加,16,0,2,0,0,1,20100924
800,4,2010-09-24 02:00,0,比利亚雷亚尔,6,1-0,1-0,平/半,平/半,2.5,1,0,拉科鲁尼亚,15,1,0,1,0,2,20100924
801,4,2010-09-24 04:00,0,塞维利亚,3,1-1,1-0,半球,半球,2.5/3,1,0,桑坦德竞技,17,1,1,1,0,0,20100924
802,5,2010-09-25 23:59,0,希洪竞技,15,0-2,0-2,平/半,平/半,2.5,1,0,巴伦西亚,2,0,2,0,2,1,20100925
803,5,2010-09-26 02:00,0,莱万特,18,0-0,0-0,半/一,半/一,3,1/1.5,0,皇家马德里,1,0,0,0,0,0,20100926
804,5,2010-09-26 04:00,1,毕尔巴鄂竞技,7,1-3,0-0,半球,半球,3,1/1.5,1,巴塞罗那,4,1,3,0,0,1,20100926
805,5,2010-09-26 23:00,0,西班牙人,9,1-0,1-0,平/半,平/半,2/2.5,0.5/1,1,奥萨苏纳,12,1,0,1,0,2,20100926
806,5,2010-09-26 23:00,0,马洛卡,16,2-0,1-0,平/半,平/半,2.5,1,0,皇家社会,13,2,0,1,0,2,20100926
807,5,2010-09-26 23:00,1,桑坦德竞技,14,0-1,0-1,平手,平手,2.5,1,0,赫塔菲,11,0,1,0,1,1,20100926
808,5,2010-09-26 23:00,1,拉科鲁尼亚,17,0-2,0-2,平/半,平/半,2/2.5,0.5/1,0,阿尔梅里亚,19,0,2,0,2,1,20100926
809,5,2010-09-27 01:00,0,赫库斯,10,2-0,2-0,平/半,平/半,2.5,1,0,塞维利亚,5,2,0,2,0,2,20100927
810,5,2010-09-27 03:00,1,马德里竞技,6,1-0,1-0,平/半,平/半,2.5/3,1/1.5,0,萨拉戈萨,20,1,0,1,0,2,20100927
811,5,2010-09-28 03:00,1,马拉加,8,2-3,2-3,平手,平手,2.5,1,0,比利亚雷亚尔,3,2,3,2,3,1,20100928
812,6,2010-10-02 23:59,1,萨拉戈萨,20,2-2,0-1,平/半,平/半,2.5,1,0,希洪竞技,17,2,2,0,1,0,20101002
813,6,2010-10-03 02:00,0,皇家社会,16,1-0,0-0,平/半,平/半,2/2.5,0.5/1,0,西班牙人,6,1,0,0,0,2,20101003
814,6,2010-10-03 04:00,0,巴伦西亚,1,2-1,1-0,平/半,平/半,2.5,1,0,毕尔巴鄂竞技,9,2,1,1,0,2,20101003
815,6,2010-10-03 23:00,0,阿尔梅里亚,14,1-1,0-0,平手,平手,2.5,1,1,马拉加,13,1,1,0,0,0,20101003
816,6,2010-10-03 23:00,0,比利亚雷亚尔,2,2-0,2-0,平/半,平/半,2.5,1,0,桑坦德竞技,17,2,0,2,0,2,20101003
817,6,2010-10-03 23:00,0,奥萨苏纳,16,1-1,0-0,平/半,平/半,2.5,1,0,莱万特,18,1,1,0,0,0,20101003
818,6,2010-10-03 23:00,0,塞维利亚,7,3-1,2-0,平/半,平/半,2.5/3,1,0,马德里竞技,5,3,1,2,0,2,20101003
819,6,2010-10-03 23:00,0,赫塔菲,10,3-0,2-0,平/半,平/半,2.5,1,1,赫库斯,8,3,0,2,0,2,20101003
820,6,2010-10-04 01:00,0,巴塞罗那,3,1-1,1-1,半/一,半/一,3/3.5,1.5,0,马洛卡,11,1,1,1,1,0,20101004
821,6,2010-10-04 03:00,0,皇家马德里,4,6-1,3-0,半/一,半/一,3,1/1.5,0,拉科鲁尼亚,19,6,1,3,0,2,20101004
822,7,2010-10-16 23:59,0,马德里竞技,7,2-0,1-0,平/半,平/半,2.5/3,1,0,赫塔菲,6,2,0,1,0,2,20101016
823,7,2010-10-17 02:00,0,巴塞罗那,4,2-1,0-1,半球,半球,3,1/1.5,0,巴伦西亚,1,2,1,0,1,2,20101017
824,7,2010-10-17 04:00,0,马拉加,10,1-4,0-2,半球,半球,3,1/1.5,0,皇家马德里,3,1,4,0,2,1,20101017
825,7,2010-10-17 23:00,0,拉科鲁尼亚,20,0-0,0-0,平手,平手,2/2.5,0.5/1,1,奥萨苏纳,15,0,0,0,0,0,20101017
826,7,2010-10-17 23:00,0,马洛卡,9,0-1,0-1,平/半,平/半,2/2.5,0.5/1,1,西班牙人,8,0,1,0,1,1,20101017
827,7,2010-10-17 23:00,0,莱万特,17,2-1,0-0,平手,平手,2.5,1,0,皇家社会,13,2,1,0,0,2,20101017
828,7,2010-10-17 23:00,0,桑坦德竞技,18,1-0,1-0,平/半,平/半,2/2.5,0.5/1,0,阿尔梅里亚,14,1,0,1,0,2,20101017
829,7,2010-10-18 01:00,0,毕尔巴鄂竞技,11,2-1,2-0,平/半,平/半,2.5,1,1,萨拉戈萨,19,2,1,2,0,2,20101018
830,7,2010-10-18 03:00,0,希洪竞技,16,2-0,1-0,平手,平手,2.5,1,0,塞维利亚,5,2,0,1,0,2,20101018
831,7,2010-10-19 03:00,1,赫库斯,13,2-2,2-1,平手,平手,2.5,1,2,比利亚雷亚尔,4,2,2,2,1,0,20101019
832,8,2010-10-23 23:59,1,萨拉戈萨,20,0-2,0-1,半/一,半/一,3,1/1.5,0,巴塞罗那,2,0,2,0,1,1,20101023
833,8,2010-10-24 02:00,0,皇家马德里,1,6-1,3-0,一球,一球,3,1/1.5,0,桑坦德竞技,16,6,1,3,0,2,20101024
834,8,2010-10-24 04:00,0,巴伦西亚,3,1-2,1-2,平/半,平/半,2.5,1,0,马洛卡,10,1,2,1,2,1,20101024
835,8,2010-10-24 23:00,0,奥萨苏纳,18,3-0,2-0,平/半,平/半,2/2.5,0.5/1,0,马拉加,14,3,0,2,0,2,20101024
